Spot brightness,Day,Substrate,Predator,Predator number,Additional R.hartii,Starting food
19,1508,1,NULL,0,0,51
20,1508,1,NULL,0,0,51
18,1508,1,NULL,0,0,51
17,1508,1,NULL,0,0,51
19,1508,1,NULL,0,0,51
20,1508,1,NULL,0,0,51
16,1508,1,NULL,0,0,51
20,1508,1,NULL,0,0,51
18,1508,1,NULL,0,0,51
20,1508,1,NULL,0,0,51
19,1508,1,NULL,0,0,51
20,1508,1,NULL,0,0,51
20,1508,1,NULL,0,0,51
18,1508,1,NULL,0,0,51
12,0,2,NULL,0,0,51
13,0,2,NULL,0,0,51
10,0,2,NULL,0,0,51
8,0,2,NULL,0,0,51
13,0,2,NULL,0,0,51
12,0,2,NULL,0,0,51
13,0,2,NULL,0,0,51
9,0,2,NULL,0,0,51
6,0,2,NULL,0,0,51
9,0,2,NULL,0,0,51
13,0,2,NULL,0,0,51
15,0,2,NULL,0,0,51
8,0,2,NULL,0,0,51
8,0,2,NULL,0,0,51
10,0,2,NULL,0,0,51
10,0,2,NULL,0,0,51
11,0,2,NULL,0,0,51
7,0,2,NULL,0,0,51
11,0,2,NULL,0,0,51
8,0,2,NULL,0,0,51
8,0,2,NULL,0,0,51
9,0,2,NULL,0,0,51
11,0,2,NULL,0,0,51
12,0,2,NULL,0,0,51
15,250,2,NULL,0,0,51
15,250,2,NULL,0,0,51
11,250,2,NULL,0,0,51
12,250,2,NULL,0,0,51
12,250,2,NULL,0,0,51
15,250,2,NULL,0,0,51
9,250,2,NULL,0,0,51
11,250,2,NULL,0,0,51
12,250,2,NULL,0,0,51
13,250,2,NULL,0,0,51
14,250,2,NULL,0,0,51
13,250,2,NULL,0,0,51
12,250,2,NULL,0,0,51
16,250,2,NULL,0,0,51
14,250,2,NULL,0,0,51
15,250,2,NULL,0,0,51
15,250,2,NULL,0,0,51
11,250,2,NULL,0,0,51
13,250,2,NULL,0,0,51
12,250,2,NULL,0,0,51
14,250,2,NULL,0,0,51
10,250,2,NULL,0,0,51
11,250,2,NULL,0,0,51
13,250,2,NULL,0,0,51
15,250,2,NULL,0,0,51
13,250,2,NULL,0,0,51
16,250,2,NULL,0,0,51
11,250,2,NULL,0,0,51
10,250,2,NULL,0,0,51
15,250,2,NULL,0,0,51
15,250,2,NULL,0,0,51
14,250,2,NULL,0,0,51
11,250,2,NULL,0,0,51
12,250,2,NULL,0,0,51
13,250,2,NULL,0,0,51
14,250,2,NULL,0,0,51
17,250,2,NULL,0,0,51
13,250,2,NULL,0,0,51
12,250,2,NULL,0,0,51
11,250,2,NULL,0,0,51
14,250,2,NULL,0,0,51
14,250,2,NULL,0,0,51
10,250,2,NULL,0,0,51
15,250,2,NULL,0,0,51
13,250,2,NULL,0,0,51
14,250,2,NULL,0,0,51
13,250,2,NULL,0,0,51
12,250,2,NULL,0,0,51
15,250,2,NULL,0,0,51
14,250,2,NULL,0,0,51
11,250,2,NULL,0,0,51
12,250,2,NULL,0,0,51
13,250,2,NULL,0,0,51
17,250,2,NULL,0,0,51
12,250,2,NULL,0,0,51
13,250,2,NULL,0,0,51
14,250,2,NULL,0,0,51
15,250,2,NULL,0,0,51
14,250,2,NULL,0,0,51
11,250,2,NULL,0,0,51
14,250,2,NULL,0,0,51
16,250,2,NULL,0,0,51
17,250,2,NULL,0,0,51
14,250,2,NULL,0,0,51
14,505,2,NULL,0,0,51
14,505,2,NULL,0,0,51
17,505,2,NULL,0,0,51
15,505,2,NULL,0,0,51
17,505,2,NULL,0,0,51
14,505,2,NULL,0,0,51
17,505,2,NULL,0,0,51
18,505,2,NULL,0,0,51
17,505,2,NULL,0,0,51
15,505,2,NULL,0,0,51
15,505,2,NULL,0,0,51
16,505,2,NULL,0,0,51
19,505,2,NULL,0,0,51
16,505,2,NULL,0,0,51
17,505,2,NULL,0,0,51
18,505,2,NULL,0,0,51
15,505,2,NULL,0,0,51
18,505,2,NULL,0,0,51
18,505,2,NULL,0,0,51
17,505,2,NULL,0,0,51
19,505,2,NULL,0,0,51
19,505,2,NULL,0,0,51
17,505,2,NULL,0,0,51
17,505,2,NULL,0,0,51
20,505,2,NULL,0,0,51
19,505,2,NULL,0,0,51
14,505,2,NULL,0,0,51
18,505,2,NULL,0,0,51
16,505,2,NULL,0,0,51
18,505,2,NULL,0,0,51
18,505,2,NULL,0,0,51
15,505,2,NULL,0,0,51
18,505,2,NULL,0,0,51
16,505,2,NULL,0,0,51
16,505,2,NULL,0,0,51
16,505,2,NULL,0,0,51
15,505,2,NULL,0,0,51
18,505,2,NULL,0,0,51
16,505,2,NULL,0,0,51
18,505,2,NULL,0,0,51
19,505,2,NULL,0,0,51
17,505,2,NULL,0,0,51
17,505,2,NULL,0,0,51
18,505,2,NULL,0,0,51
16,505,2,NULL,0,0,51
18,505,2,NULL,0,0,51
18,505,2,NULL,0,0,51
18,505,2,NULL,0,0,51
19,505,2,NULL,0,0,51
20,505,2,NULL,0,0,51
20,505,2,NULL,0,0,51
18,505,2,NULL,0,0,51
18,505,2,NULL,0,0,51
17,505,2,NULL,0,0,51
18,505,2,NULL,0,0,51
16,505,2,NULL,0,0,51
15,505,2,NULL,0,0,51
18,505,2,NULL,0,0,51
18,505,2,NULL,0,0,51
17,505,2,NULL,0,0,51
18,505,2,NULL,0,0,51
16,505,2,NULL,0,0,51
17,505,2,NULL,0,0,51
17,505,2,NULL,0,0,51
20,505,2,NULL,0,0,51
16,505,2,NULL,0,0,51
16,505,2,NULL,0,0,51
15,505,2,NULL,0,0,51
18,754,2,NULL,0,0,51
19,754,2,NULL,0,0,51
18,754,2,NULL,0,0,51
18,754,2,NULL,0,0,51
19,754,2,NULL,0,0,51
18,754,2,NULL,0,0,51
18,754,2,NULL,0,0,51
20,754,2,NULL,0,0,51
20,754,2,NULL,0,0,51
18,754,2,NULL,0,0,51
18,754,2,NULL,0,0,51
17,754,2,NULL,0,0,51
18,754,2,NULL,0,0,51
18,754,2,NULL,0,0,51
18,754,2,NULL,0,0,51
20,754,2,NULL,0,0,51
16,754,2,NULL,0,0,51
17,754,2,NULL,0,0,51
19,754,2,NULL,0,0,51
19,754,2,NULL,0,0,51
19,754,2,NULL,0,0,51
20,754,2,NULL,0,0,51
17,754,2,NULL,0,0,51
18,754,2,NULL,0,0,51
18,754,2,NULL,0,0,51
20,754,2,NULL,0,0,51
19,754,2,NULL,0,0,51
16,754,2,NULL,0,0,51
20,754,2,NULL,0,0,51
20,754,2,NULL,0,0,51
18,754,2,NULL,0,0,51
17,754,2,NULL,0,0,51
18,754,2,NULL,0,0,51
20,754,2,NULL,0,0,51
19,754,2,NULL,0,0,51
18,754,2,NULL,0,0,51
19,754,2,NULL,0,0,51
17,754,2,NULL,0,0,51
18,754,2,NULL,0,0,51
19,754,2,NULL,0,0,51
19,754,2,NULL,0,0,51
18,754,2,NULL,0,0,51
18,754,2,NULL,0,0,51
20,754,2,NULL,0,0,51
19,754,2,NULL,0,0,51
19,754,2,NULL,0,0,51
17,754,2,NULL,0,0,51
18,754,2,NULL,0,0,51
19,754,2,NULL,0,0,51
18,754,2,NULL,0,0,51
19,754,2,NULL,0,0,51
20,754,2,NULL,0,0,51
18,754,2,NULL,0,0,51
20,754,2,NULL,0,0,51
20,754,2,NULL,0,0,51
19,754,2,NULL,0,0,51
18,754,2,NULL,0,0,51
17,754,2,NULL,0,0,51
18,754,2,NULL,0,0,51
17,754,2,NULL,0,0,51
19,754,2,NULL,0,0,51
19,754,2,NULL,0,0,51
19,754,2,NULL,0,0,51
19,754,2,NULL,0,0,51
19,754,2,NULL,0,0,51
20,754,2,NULL,0,0,51
19,754,2,NULL,0,0,51
20,754,2,NULL,0,0,51
19,754,2,NULL,0,0,51
18,754,2,NULL,0,0,51
18,754,2,NULL,0,0,51
19,754,2,NULL,0,0,51
20,754,2,NULL,0,0,51
18,1005,2,NULL,0,0,51
17,1005,2,NULL,0,0,51
19,1005,2,NULL,0,0,51
19,1005,2,NULL,0,0,51
17,1005,2,NULL,0,0,51
19,1005,2,NULL,0,0,51
19,1005,2,NULL,0,0,51
19,1005,2,NULL,0,0,51
18,1005,2,NULL,0,0,51
18,1005,2,NULL,0,0,51
20,1005,2,NULL,0,0,51
20,1005,2,NULL,0,0,51
19,1005,2,NULL,0,0,51
18,1005,2,NULL,0,0,51
20,1005,2,NULL,0,0,51
16,1005,2,NULL,0,0,51
20,1005,2,NULL,0,0,51
20,1005,2,NULL,0,0,51
19,1005,2,NULL,0,0,51
19,1005,2,NULL,0,0,51
17,1005,2,NULL,0,0,51
17,1005,2,NULL,0,0,51
19,1005,2,NULL,0,0,51
20,1005,2,NULL,0,0,51
20,1005,2,NULL,0,0,51
16,1005,2,NULL,0,0,51
20,1005,2,NULL,0,0,51
20,1005,2,NULL,0,0,51
20,1005,2,NULL,0,0,51
18,1005,2,NULL,0,0,51
18,1005,2,NULL,0,0,51
19,1005,2,NULL,0,0,51
17,1005,2,NULL,0,0,51
17,1005,2,NULL,0,0,51
19,1005,2,NULL,0,0,51
19,1005,2,NULL,0,0,51
19,1005,2,NULL,0,0,51
19,1005,2,NULL,0,0,51
19,1005,2,NULL,0,0,51
19,1005,2,NULL,0,0,51
20,1005,2,NULL,0,0,51
18,1005,2,NULL,0,0,51
19,1005,2,NULL,0,0,51
18,1005,2,NULL,0,0,51
19,1005,2,NULL,0,0,51
17,1005,2,NULL,0,0,51
20,1005,2,NULL,0,0,51
19,1005,2,NULL,0,0,51
20,1005,2,NULL,0,0,51
20,1005,2,NULL,0,0,51
20,1005,2,NULL,0,0,51
18,1005,2,NULL,0,0,51
20,1005,2,NULL,0,0,51
20,1005,2,NULL,0,0,51
17,1005,2,NULL,0,0,51
19,1005,2,NULL,0,0,51
16,1005,2,NULL,0,0,51
18,1005,2,NULL,0,0,51
20,1005,2,NULL,0,0,51
18,1005,2,NULL,0,0,51
20,1005,2,NULL,0,0,51
20,1005,2,NULL,0,0,51
19,1005,2,NULL,0,0,51
19,1005,2,NULL,0,0,51
20,1250,2,NULL,0,0,51
20,1250,2,NULL,0,0,51
20,1250,2,NULL,0,0,51
19,1250,2,NULL,0,0,51
20,1250,2,NULL,0,0,51
20,1250,2,NULL,0,0,51
19,1250,2,NULL,0,0,51
20,1250,2,NULL,0,0,51
18,1250,2,NULL,0,0,51
18,1250,2,NULL,0,0,51
20,1250,2,NULL,0,0,51
19,1250,2,NULL,0,0,51
19,1250,2,NULL,0,0,51
20,1250,2,NULL,0,0,51
19,1250,2,NULL,0,0,51
17,1250,2,NULL,0,0,51
20,1250,2,NULL,0,0,51
20,1250,2,NULL,0,0,51
19,1250,2,NULL,0,0,51
20,1250,2,NULL,0,0,51
18,1250,2,NULL,0,0,51
20,1250,2,NULL,0,0,51
19,1250,2,NULL,0,0,51
18,1250,2,NULL,0,0,51
19,1250,2,NULL,0,0,51
17,1250,2,NULL,0,0,51
20,1250,2,NULL,0,0,51
19,1250,2,NULL,0,0,51
19,1250,2,NULL,0,0,51
20,1250,2,NULL,0,0,51
18,1250,2,NULL,0,0,51
18,1250,2,NULL,0,0,51
18,1250,2,NULL,0,0,51
20,1250,2,NULL,0,0,51
20,1250,2,NULL,0,0,51
19,1250,2,NULL,0,0,51
18,1250,2,NULL,0,0,51
19,1250,2,NULL,0,0,51
20,1250,2,NULL,0,0,51
20,1250,2,NULL,0,0,51
19,1250,2,NULL,0,0,51
20,1250,2,NULL,0,0,51
19,1250,2,NULL,0,0,51
18,1250,2,NULL,0,0,51
18,1250,2,NULL,0,0,51
19,1250,2,NULL,0,0,51
18,1250,2,NULL,0,0,51
19,1250,2,NULL,0,0,51
19,1250,2,NULL,0,0,51
17,1250,2,NULL,0,0,51
20,1250,2,NULL,0,0,51
18,1250,2,NULL,0,0,51
18,1250,2,NULL,0,0,51
19,1250,2,NULL,0,0,51
20,1250,2,NULL,0,0,51
19,1250,2,NULL,0,0,51
18,1250,2,NULL,0,0,51
17,1250,2,NULL,0,0,51
19,1250,2,NULL,0,0,51
20,1250,2,NULL,0,0,51
20,1250,2,NULL,0,0,51
19,1250,2,NULL,0,0,51
18,1250,2,NULL,0,0,51
20,1250,2,NULL,0,0,51
19,1250,2,NULL,0,0,51
20,1508,2,NULL,0,0,51
18,1508,2,NULL,0,0,51
19,1508,2,NULL,0,0,51
20,1508,2,NULL,0,0,51
18,1508,2,NULL,0,0,51
19,1508,2,NULL,0,0,51
17,1508,2,NULL,0,0,51
20,1508,2,NULL,0,0,51
20,1508,2,NULL,0,0,51
19,1508,2,NULL,0,0,51
19,1508,2,NULL,0,0,51
19,1508,2,NULL,0,0,51
19,1508,2,NULL,0,0,51
19,1508,2,NULL,0,0,51
17,1508,2,NULL,0,0,51
20,1508,2,NULL,0,0,51
18,1508,2,NULL,0,0,51
19,1508,2,NULL,0,0,51
20,1508,2,NULL,0,0,51
20,1508,2,NULL,0,0,51
20,1508,2,NULL,0,0,51
19,1508,2,NULL,0,0,51
19,1508,2,NULL,0,0,51
20,1508,2,NULL,0,0,51
19,1508,2,NULL,0,0,51
19,1508,2,NULL,0,0,51
19,1508,2,NULL,0,0,51
20,1508,2,NULL,0,0,51
19,1508,2,NULL,0,0,51
20,1508,2,NULL,0,0,51
19,1508,2,NULL,0,0,51
20,1508,2,NULL,0,0,51
19,1508,2,NULL,0,0,51
20,1508,2,NULL,0,0,51
20,1508,2,NULL,0,0,51
18,1508,2,NULL,0,0,51
19,1508,2,NULL,0,0,51
19,1508,2,NULL,0,0,51
19,1508,2,NULL,0,0,51
20,1508,2,NULL,0,0,51
20,1508,2,NULL,0,0,51
18,1508,2,NULL,0,0,51
20,1508,2,NULL,0,0,51
18,1508,2,NULL,0,0,51
19,1508,2,NULL,0,0,51
18,1508,2,NULL,0,0,51
17,1508,2,NULL,0,0,51
20,1508,2,NULL,0,0,51
19,1508,2,NULL,0,0,51
20,1508,2,NULL,0,0,51
20,1508,2,NULL,0,0,51
18,1508,2,NULL,0,0,51
20,1508,2,NULL,0,0,51
19,1508,2,NULL,0,0,51
19,1508,2,NULL,0,0,51
18,1508,2,NULL,0,0,51
19,1508,2,NULL,0,0,51
20,1508,2,NULL,0,0,51
18,1508,2,NULL,0,0,51
20,1508,2,NULL,0,0,51
19,1508,2,NULL,0,0,51
18,1508,2,NULL,0,0,51
19,1508,2,NULL,0,0,51
18,1508,2,NULL,0,0,51
20,1508,2,NULL,0,0,51
20,1508,2,NULL,0,0,51
20,1508,2,NULL,0,0,51
20,1508,2,NULL,0,0,51
10,0,3,NULL,0,0,0
8,0,3,NULL,0,0,0
15,0,3,NULL,0,0,0
12,0,3,NULL,0,0,0
10,0,3,NULL,0,0,0
11,0,3,NULL,0,0,0
9,0,3,NULL,0,0,0
13,0,3,NULL,0,0,0
14,0,3,NULL,0,0,0
15,0,3,NULL,0,0,0
10,0,3,NULL,0,0,0
11,0,3,NULL,0,0,0
10,0,3,NULL,0,0,0
10,0,3,NULL,0,0,0
15,0,3,NULL,0,0,0
10,0,3,NULL,0,0,0
10,0,3,NULL,0,0,0
9,0,3,NULL,0,0,0
7,0,3,NULL,0,0,0
11,0,3,NULL,0,0,0
13,0,3,NULL,0,0,0
9,0,3,NULL,0,0,0
7,0,3,NULL,0,0,0
11,251,3,NULL,0,0,0
14,251,3,NULL,0,0,0
12,251,3,NULL,0,0,0
10,251,3,NULL,0,0,0
11,251,3,NULL,0,0,0
9,251,3,NULL,0,0,0
14,251,3,NULL,0,0,0
12,251,3,NULL,0,0,0
13,251,3,NULL,0,0,0
11,251,3,NULL,0,0,0
12,251,3,NULL,0,0,0
15,251,3,NULL,0,0,0
11,251,3,NULL,0,0,0
13,251,3,NULL,0,0,0
14,251,3,NULL,0,0,0
12,251,3,NULL,0,0,0
13,251,3,NULL,0,0,0
12,251,3,NULL,0,0,0
13,251,3,NULL,0,0,0
12,251,3,NULL,0,0,0
15,251,3,NULL,0,0,0
12,251,3,NULL,0,0,0
15,251,3,NULL,0,0,0
11,251,3,NULL,0,0,0
15,251,3,NULL,0,0,0
15,251,3,NULL,0,0,0
14,251,3,NULL,0,0,0
15,251,3,NULL,0,0,0
12,251,3,NULL,0,0,0
11,251,3,NULL,0,0,0
9,251,3,NULL,0,0,0
14,251,3,NULL,0,0,0
13,251,3,NULL,0,0,0
11,251,3,NULL,0,0,0
12,251,3,NULL,0,0,0
13,251,3,NULL,0,0,0
16,251,3,NULL,0,0,0
17,251,3,NULL,0,0,0
7,251,3,NULL,0,0,0
11,251,3,NULL,0,0,0
14,251,3,NULL,0,0,0
14,251,3,NULL,0,0,0
13,251,3,NULL,0,0,0
10,251,3,NULL,0,0,0
14,251,3,NULL,0,0,0
15,251,3,NULL,0,0,0
14,251,3,NULL,0,0,0
14,251,3,NULL,0,0,0
10,251,3,NULL,0,0,0
15,251,3,NULL,0,0,0
12,251,3,NULL,0,0,0
16,251,3,NULL,0,0,0
12,251,3,NULL,0,0,0
12,251,3,NULL,0,0,0
13,251,3,NULL,0,0,0
16,251,3,NULL,0,0,0
16,251,3,NULL,0,0,0
17,251,3,NULL,0,0,0
13,251,3,NULL,0,0,0
15,251,3,NULL,0,0,0
14,251,3,NULL,0,0,0
17,251,3,NULL,0,0,0
16,251,3,NULL,0,0,0
12,251,3,NULL,0,0,0
11,251,3,NULL,0,0,0
13,502,3,NULL,0,0,0
13,502,3,NULL,0,0,0
17,502,3,NULL,0,0,0
14,502,3,NULL,0,0,0
16,502,3,NULL,0,0,0
14,502,3,NULL,0,0,0
16,502,3,NULL,0,0,0
17,502,3,NULL,0,0,0
17,502,3,NULL,0,0,0
15,502,3,NULL,0,0,0
19,502,3,NULL,0,0,0
19,502,3,NULL,0,0,0
16,502,3,NULL,0,0,0
14,502,3,NULL,0,0,0
15,502,3,NULL,0,0,0
16,502,3,NULL,0,0,0
14,502,3,NULL,0,0,0
17,502,3,NULL,0,0,0
16,502,3,NULL,0,0,0
17,502,3,NULL,0,0,0
18,502,3,NULL,0,0,0
15,502,3,NULL,0,0,0
17,502,3,NULL,0,0,0
17,502,3,NULL,0,0,0
17,502,3,NULL,0,0,0
17,502,3,NULL,0,0,0
15,502,3,NULL,0,0,0
17,502,3,NULL,0,0,0
16,502,3,NULL,0,0,0
16,502,3,NULL,0,0,0
18,502,3,NULL,0,0,0
17,502,3,NULL,0,0,0
15,502,3,NULL,0,0,0
19,502,3,NULL,0,0,0
16,502,3,NULL,0,0,0
19,502,3,NULL,0,0,0
18,502,3,NULL,0,0,0
17,502,3,NULL,0,0,0
18,502,3,NULL,0,0,0
17,502,3,NULL,0,0,0
14,502,3,NULL,0,0,0
17,502,3,NULL,0,0,0
18,502,3,NULL,0,0,0
18,502,3,NULL,0,0,0
16,502,3,NULL,0,0,0
18,502,3,NULL,0,0,0
11,502,3,NULL,0,0,0
17,502,3,NULL,0,0,0
15,502,3,NULL,0,0,0
14,502,3,NULL,0,0,0
18,502,3,NULL,0,0,0
16,502,3,NULL,0,0,0
14,502,3,NULL,0,0,0
18,502,3,NULL,0,0,0
16,502,3,NULL,0,0,0
16,502,3,NULL,0,0,0
18,793,3,NULL,0,0,0
19,793,3,NULL,0,0,0
17,793,3,NULL,0,0,0
14,793,3,NULL,0,0,0
20,793,3,NULL,0,0,0
20,793,3,NULL,0,0,0
20,793,3,NULL,0,0,0
17,793,3,NULL,0,0,0
20,793,3,NULL,0,0,0
20,793,3,NULL,0,0,0
20,793,3,NULL,0,0,0
20,793,3,NULL,0,0,0
19,793,3,NULL,0,0,0
20,793,3,NULL,0,0,0
18,793,3,NULL,0,0,0
19,793,3,NULL,0,0,0
19,793,3,NULL,0,0,0
19,793,3,NULL,0,0,0
19,793,3,NULL,0,0,0
20,793,3,NULL,0,0,0
20,793,3,NULL,0,0,0
19,793,3,NULL,0,0,0
17,793,3,NULL,0,0,0
16,793,3,NULL,0,0,0
15,793,3,NULL,0,0,0
15,793,3,NULL,0,0,0
20,793,3,NULL,0,0,0
20,793,3,NULL,0,0,0
18,793,3,NULL,0,0,0
20,793,3,NULL,0,0,0
20,793,3,NULL,0,0,0
19,793,3,NULL,0,0,0
20,793,3,NULL,0,0,0
20,793,3,NULL,0,0,0
19,793,3,NULL,0,0,0
19,793,3,NULL,0,0,0
20,793,3,NULL,0,0,0
20,793,3,NULL,0,0,0
19,793,3,NULL,0,0,0
20,793,3,NULL,0,0,0
19,793,3,NULL,0,0,0
20,793,3,NULL,0,0,0
20,793,3,NULL,0,0,0
20,793,3,NULL,0,0,0
20,793,3,NULL,0,0,0
20,793,3,NULL,0,0,0
18,793,3,NULL,0,0,0
19,793,3,NULL,0,0,0
20,793,3,NULL,0,0,0
19,793,3,NULL,0,0,0
20,793,3,NULL,0,0,0
19,793,3,NULL,0,0,0
20,793,3,NULL,0,0,0
18,793,3,NULL,0,0,0
18,793,3,NULL,0,0,0
20,793,3,NULL,0,0,0
20,793,3,NULL,0,0,0
19,793,3,NULL,0,0,0
19,793,3,NULL,0,0,0
20,793,3,NULL,0,0,0
19,793,3,NULL,0,0,0
19,793,3,NULL,0,0,0
20,1007,3,NULL,0,0,0
20,1007,3,NULL,0,0,0
19,1007,3,NULL,0,0,0
20,1007,3,NULL,0,0,0
20,1007,3,NULL,0,0,0
19,1007,3,NULL,0,0,0
19,1007,3,NULL,0,0,0
19,1007,3,NULL,0,0,0
19,1007,3,NULL,0,0,0
20,1007,3,NULL,0,0,0
18,1007,3,NULL,0,0,0
17,1007,3,NULL,0,0,0
20,1007,3,NULL,0,0,0
19,1007,3,NULL,0,0,0
20,1007,3,NULL,0,0,0
19,1007,3,NULL,0,0,0
20,1007,3,NULL,0,0,0
20,1007,3,NULL,0,0,0
20,1007,3,NULL,0,0,0
20,1007,3,NULL,0,0,0
20,1007,3,NULL,0,0,0
20,1007,3,NULL,0,0,0
20,1007,3,NULL,0,0,0
20,1007,3,NULL,0,0,0
20,1007,3,NULL,0,0,0
19,1007,3,NULL,0,0,0
19,1007,3,NULL,0,0,0
19,1007,3,NULL,0,0,0
20,1007,3,NULL,0,0,0
19,1007,3,NULL,0,0,0
19,1007,3,NULL,0,0,0
20,1007,3,NULL,0,0,0
20,1007,3,NULL,0,0,0
20,1007,3,NULL,0,0,0
20,1007,3,NULL,0,0,0
20,1007,3,NULL,0,0,0
20,1007,3,NULL,0,0,0
20,1007,3,NULL,0,0,0
20,1007,3,NULL,0,0,0
20,1007,3,NULL,0,0,0
17,1007,3,NULL,0,0,0
19,1007,3,NULL,0,0,0
19,1007,3,NULL,0,0,0
19,1007,3,NULL,0,0,0
20,1007,3,NULL,0,0,0
20,1007,3,NULL,0,0,0
19,1007,3,NULL,0,0,0
20,1007,3,NULL,0,0,0
19,1007,3,NULL,0,0,0
18,1007,3,NULL,0,0,0
20,1007,3,NULL,0,0,0
20,1007,3,NULL,0,0,0
20,1007,3,NULL,0,0,0
20,1007,3,NULL,0,0,0
19,1007,3,NULL,0,0,0
20,1007,3,NULL,0,0,0
20,1007,3,NULL,0,0,0
18,1007,3,NULL,0,0,0
20,1007,3,NULL,0,0,0
19,1007,3,NULL,0,0,0
20,1007,3,NULL,0,0,0
17,1007,3,NULL,0,0,0
19,1007,3,NULL,0,0,0
20,1007,3,NULL,0,0,0
20,1007,3,NULL,0,0,0
19,1007,3,NULL,0,0,0
20,1007,3,NULL,0,0,0
20,1007,3,NULL,0,0,0
18,1007,3,NULL,0,0,0
18,1007,3,NULL,0,0,0
19,1007,3,NULL,0,0,0
20,1302,3,NULL,0,0,0
19,1302,3,NULL,0,0,0
20,1302,3,NULL,0,0,0
18,1302,3,NULL,0,0,0
17,1302,3,NULL,0,0,0
20,1302,3,NULL,0,0,0
19,1302,3,NULL,0,0,0
20,1302,3,NULL,0,0,0
20,1302,3,NULL,0,0,0
20,1302,3,NULL,0,0,0
18,1302,3,NULL,0,0,0
19,1302,3,NULL,0,0,0
20,1302,3,NULL,0,0,0
20,1302,3,NULL,0,0,0
20,1302,3,NULL,0,0,0
18,1302,3,NULL,0,0,0
20,1302,3,NULL,0,0,0
18,1302,3,NULL,0,0,0
18,1302,3,NULL,0,0,0
19,1302,3,NULL,0,0,0
20,1302,3,NULL,0,0,0
19,1302,3,NULL,0,0,0
20,1302,3,NULL,0,0,0
19,1302,3,NULL,0,0,0
18,1302,3,NULL,0,0,0
19,1302,3,NULL,0,0,0
18,1302,3,NULL,0,0,0
18,1302,3,NULL,0,0,0
19,1302,3,NULL,0,0,0
19,1302,3,NULL,0,0,0
18,1302,3,NULL,0,0,0
18,1302,3,NULL,0,0,0
17,1302,3,NULL,0,0,0
19,1302,3,NULL,0,0,0
19,1302,3,NULL,0,0,0
20,1302,3,NULL,0,0,0
19,1302,3,NULL,0,0,0
19,1302,3,NULL,0,0,0
20,1302,3,NULL,0,0,0
20,1302,3,NULL,0,0,0
18,1302,3,NULL,0,0,0
18,1302,3,NULL,0,0,0
20,1302,3,NULL,0,0,0
20,1302,3,NULL,0,0,0
20,1302,3,NULL,0,0,0
20,1302,3,NULL,0,0,0
19,1302,3,NULL,0,0,0
20,1302,3,NULL,0,0,0
20,1302,3,NULL,0,0,0
17,1302,3,NULL,0,0,0
17,1302,3,NULL,0,0,0
18,1302,3,NULL,0,0,0
18,1302,3,NULL,0,0,0
20,1302,3,NULL,0,0,0
19,1302,3,NULL,0,0,0
20,1302,3,NULL,0,0,0
16,1302,3,NULL,0,0,0
18,1302,3,NULL,0,0,0
18,1302,3,NULL,0,0,0
19,1302,3,NULL,0,0,0
19,1302,3,NULL,0,0,0
18,1302,3,NULL,0,0,0
18,1302,3,NULL,0,0,0
19,1302,3,NULL,0,0,0
19,1302,3,NULL,0,0,0
19,1302,3,NULL,0,0,0
19,1302,3,NULL,0,0,0
18,1500,3,NULL,0,0,0
19,1500,3,NULL,0,0,0
20,1500,3,NULL,0,0,0
20,1500,3,NULL,0,0,0
20,1500,3,NULL,0,0,0
20,1500,3,NULL,0,0,0
20,1500,3,NULL,0,0,0
20,1500,3,NULL,0,0,0
19,1500,3,NULL,0,0,0
18,1500,3,NULL,0,0,0
19,1500,3,NULL,0,0,0
19,1500,3,NULL,0,0,0
17,1500,3,NULL,0,0,0
20,1500,3,NULL,0,0,0
19,1500,3,NULL,0,0,0
19,1500,3,NULL,0,0,0
19,1500,3,NULL,0,0,0
17,1500,3,NULL,0,0,0
19,1500,3,NULL,0,0,0
17,1500,3,NULL,0,0,0
20,1500,3,NULL,0,0,0
18,1500,3,NULL,0,0,0
19,1500,3,NULL,0,0,0
20,1500,3,NULL,0,0,0
20,1500,3,NULL,0,0,0
19,1500,3,NULL,0,0,0
18,1500,3,NULL,0,0,0
20,1500,3,NULL,0,0,0
17,1500,3,NULL,0,0,0
19,1500,3,NULL,0,0,0
20,1500,3,NULL,0,0,0
20,1500,3,NULL,0,0,0
20,1500,3,NULL,0,0,0
18,1500,3,NULL,0,0,0
18,1500,3,NULL,0,0,0
20,1500,3,NULL,0,0,0
18,1500,3,NULL,0,0,0
20,1500,3,NULL,0,0,0
19,1500,3,NULL,0,0,0
20,1500,3,NULL,0,0,0
17,1500,3,NULL,0,0,0
19,1500,3,NULL,0,0,0
20,1500,3,NULL,0,0,0
17,1500,3,NULL,0,0,0
20,1500,3,NULL,0,0,0
19,1500,3,NULL,0,0,0
20,1500,3,NULL,0,0,0
20,1500,3,NULL,0,0,0
20,1500,3,NULL,0,0,0
20,1500,3,NULL,0,0,0
19,1500,3,NULL,0,0,0
20,1500,3,NULL,0,0,0
17,1500,3,NULL,0,0,0
19,1500,3,NULL,0,0,0
19,1500,3,NULL,0,0,0
19,1500,3,NULL,0,0,0
19,1500,3,NULL,0,0,0
19,1500,3,NULL,0,0,0
9,0,1,NULL,0,0,0
8,0,1,NULL,0,0,0
15,0,1,NULL,0,0,0
5,0,1,NULL,0,0,0
9,0,1,NULL,0,0,0
